title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
Spray-coated perovskite hemispherical photodetector featuring narrow-band and wide-angle imaging,2022,10.1038/s41467-022-33934-1,https://openalex.org/W4306293785,100,True,https://www.nature.com/articles/s41467-022-33934-1.pdf,https://doi.org/10.1038/s41467-022-33934-1,Nature Communications,10.1038s41467-022-33934-1,spray coated perovskite hemispherical photodetector featuring narrow band and wide angle imaging,23.075602584206298,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.775602584206297
Self‐Powered Wide‐Narrow Bandgap‐Laminated Perovskite Photodetector with Bipolar Photoresponse for Secure Optical Communication,2023,10.1002/adma.202307534,https://openalex.org/W4389069519,98,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202307534,https://doi.org/10.1002/adma.202307534,Advanced Materials,10.1002adma.202307534,self powered wide narrow bandgap laminated perovskite photodetector with bipolar photoresponse for secure optical communication,22.97559925067295,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.77559925067295
Metal-Halide Perovskite Submicrometer-Thick Films for Ultra-Stable Self-Powered Direct X-Ray Detectors,2024,10.1007/s40820-024-01393-6,https://openalex.org/W4395666713,96,True,https://link.springer.com/content/pdf/10.1007/s40820-024-01393-6.pdf,https://doi.org/10.1007/s40820-024-01393-6,Nano-Micro Letters,10.1007s40820-024-01393-6,metal halide perovskite submicrometer thick films for ultra stable self powered direct x ray detectors,22.873554892516914,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.773554892516913
Designing the Perovskite Structural Landscape for Efficient Blue Emission,2020,10.1021/acsenergylett.0c00559,https://openalex.org/W3017363488,104,True,https://dr.ntu.edu.sg/bitstream/10356/138567/4/Designing%20the%20Perovskite%20Structural%20Landscape%20for%20Efficient%20Blue%20Emission_Repository.pdf,https://hdl.handle.net/10356/138567,ACS Energy Letters,10.1021acsenergylett.0c00559,designing the perovskite structural landscape for efficient blue emission,23.269801750787614,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.769801750787614
Degradation Mechanism and Relative Stability of Methylammonium Halide Based Perovskites Analyzed on the Basis of Acid?Base Theory,2019,10.1021/acsami.9b02374,https://openalex.org/W2921205827,106,True,,https://doi.org/10.1021/acsami.9b02374,ACS Applied Materials & Interfaces,10.1021acsami.9b02374,degradation mechanism and relative stability of methylammonium halide based perovskites analyzed on the basis of acid base theory,23.36414417230953,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.76414417230953
Unbiased biocatalytic solar-to-chemical conversion by FeOOH/BiVO4/perovskite tandem structure,2018,10.1038/s41467-018-06687-z,https://openalex.org/W2894922343,108,True,https://www.nature.com/articles/s41467-018-06687-z.pdf,https://doi.org/10.1038/s41467-018-06687-z,Nature Communications,10.1038s41467-018-06687-z,unbiased biocatalytic solar to chemical conversion by feooh bivo4 perovskite tandem structure,23.45673941114572,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.75673941114572
Pushing efficiency limits for semitransparent perovskite solar cells,2015,10.1039/c5ta08450d,https://openalex.org/W1904686747,114,True,https://open.fau.de/bitstreams/248fe54c-10ac-4d8b-b0f6-01437f9c129f/download,https://open.fau.de/handle/openfau/8492,Journal of Materials Chemistry A,10.1039c5ta08450d,pushing efficiency limits for semitransparent perovskite solar cells,23.72466064181625,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.72466064181625
Strain-insensitive viscoelastic perovskite film for intrinsically stretchable neuromorphic vision-adaptive transistors,2024,10.1038/s41467-024-47532-w,https://openalex.org/W4394646548,95,True,https://www.nature.com/articles/s41467-024-47532-w.pdf,https://doi.org/10.1038/s41467-024-47532-w,Nature Communications,10.1038s41467-024-47532-w,strain insensitive viscoelastic perovskite film for intrinsically stretchable neuromorphic vision adaptive transistors,22.82174095733918,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.72174095733918
Computational insights of double perovskite Na2CaCdH6 hydride alloy for hydrogen storage applications: a DFT investigation,2024,10.1038/s41598-024-76062-0,https://openalex.org/W4403680252,95,True,,https://doi.org/10.1038/s41598-024-76062-0,Scientific Reports,10.1038s41598-024-76062-0,computational insights of double perovskite na2cacdh6 hydride alloy for hydrogen storage applications a dft investigation,22.82174095733918,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.72174095733918
Efficient wide-bandgap perovskite photovoltaics with homogeneous halogen-phase distribution,2024,10.1038/s41467-024-53344-9,https://openalex.org/W4403412760,95,True,https://www.nature.com/articles/s41467-024-53344-9.pdf,https://doi.org/10.1038/s41467-024-53344-9,Nature Communications,10.1038s41467-024-53344-9,efficient wide bandgap perovskite photovoltaics with homogeneous halogen phase distribution,22.82174095733918,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.72174095733918
Nanomaterials-patterned flexible electrodes for wearable health monitoring: a review,2021,10.1007/s10853-021-06248-8,https://openalex.org/W3176552192,100,True,https://link.springer.com/content/pdf/10.1007/s10853-021-06248-8.pdf,https://doi.org/10.1007/s10853-021-06248-8,Journal of Materials Science,10.1007s10853-021-06248-8,nanomaterials patterned flexible electrodes for wearable health monitoring a review,23.075602584206298,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.6756025842063
Scaling-up perovskite solar cells on hydrophobic surfaces,2020,10.1016/j.nanoen.2020.105633,https://openalex.org/W3109248911,101,True,,http://hdl.handle.net/10754/666849,Nano Energy,10.1016j.nanoen.2020.105633,scaling up perovskite solar cells on hydrophobic surfaces,23.124864066421353,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.624864066421353
Stabilizing Perovskite Light‐Emitting Diodes by Incorporation of Binary Alkali Cations,2020,10.1002/adma.201907786,https://openalex.org/W3010194544,101,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201907786,https://doi.org/10.1002/adma.201907786,Advanced Materials,10.1002adma.201907786,stabilizing perovskite light emitting diodes by incorporation of binary alkali cations,23.124864066421353,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.624864066421353
Advances in Optical Imaging and Optical Communications Based on High‐Quality Halide Perovskite Photodetectors,2023,10.1002/adfm.202311205,https://openalex.org/W4389095787,95,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202311205,https://doi.org/10.1002/adfm.202311205,Advanced Functional Materials,10.1002adfm.202311205,advances in optical imaging and optical communications based on high quality halide perovskite photodetectors,22.82174095733918,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.62174095733918
Stabilization of Perovskite Lattice and Suppression of Sn2+/Sn4+ Oxidation via Formamidine Acetate for High Efficiency Tin Perovskite Solar Cells,2023,10.1002/adfm.202215041,https://openalex.org/W4318693330,95,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202215041,https://doi.org/10.1002/adfm.202215041,Advanced Functional Materials,10.1002adfm.202215041,stabilization of perovskite lattice and suppression of sn2 sn4 oxidation via formamidine acetate for high efficiency tin perovskite solar cells,22.82174095733918,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.62174095733918
Management of transition dipoles in organic hole-transporting materials under solar irradiation for perovskite solar cells,2018,10.1038/s41467-018-06998-1,https://openalex.org/W2898599016,105,True,https://www.nature.com/articles/s41467-018-06998-1.pdf,https://doi.org/10.1038/s41467-018-06998-1,Nature Communications,10.1038s41467-018-06998-1,management of transition dipoles in organic hole transporting materials under solar irradiation for perovskite solar cells,23.317195470560335,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.617195470560336
Perovskites on Ice: An Additive‐Free Approach to Increase the Shelf‐Life of Triple‐Cation Perovskite Precursor Solutions,2021,10.1002/cssc.202100332,https://openalex.org/W4230334828,29,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202100332,https://doi.org/10.1002/cssc.202100332,ChemSusChem,10.1002cssc.202100332,perovskites on ice an additive free approach to increase the shelf life of triple cation perovskite precursor solutions,17.005986908310778,0.6,3.0,6.0,0.0,0.0,,,0.0,0.0,0.0,23.60598690831078
Crystal Structure Formation of CH3NH3PbI3-xClx Perovskite,2016,10.3390/ma9030123,https://openalex.org/W2284612341,109,True,https://www.mdpi.com/1996-1944/9/3/123/pdf?version=1456303453,https://doi.org/10.3390/ma9030123,Materials,10.3390ma9030123,crystal structure formation of ch3nh3pbi3 xclx perovskite,23.502401828962082,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.602401828962083
Recent advances in semitransparent perovskite solar cells,2020,10.1002/inf2.12154,https://openalex.org/W3092518953,100,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/inf2.12154,https://doi.org/10.1002/inf2.12154,InfoMat,10.1002inf2.12154,recent advances in semitransparent perovskite solar cells,23.075602584206298,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.575602584206298
"Recent progress, fabrication challenges and stability issues of lead-free tin-based perovskite thin films in the field of photovoltaics",2020,10.1016/j.ccr.2020.213633,https://openalex.org/W3093682339,100,True,https://www.sciencedirect.com/science/article/pii/S0010854520305920,https://doi.org/10.1016/j.ccr.2020.213633,Coordination Chemistry Reviews,10.1016j.ccr.2020.213633,recent progress fabrication challenges and stability issues of lead free tin based perovskite thin films in the field of photovoltaics,23.075602584206298,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.575602584206298
Minimizing DMSO Residues in Perovskite Films for Efficient and Long‐Term Stable Solar Cells,2025,10.1002/aenm.202404538,https://openalex.org/W4406248219,40,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202404538,https://doi.org/10.1002/aenm.202404538,Advanced Energy Materials,10.1002aenm.202404538,minimizing dmso residues in perovskite films for efficient and long term stable solar cells,18.56786033352154,1.0,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,23.56786033352154
Numerical simulation and performance optimization of a lead-free inorganic perovskite solar cell using SCAPS-1D,2024,10.1016/j.heliyon.2024.e23985,https://openalex.org/W4390546548,92,True,,https://doi.org/10.1016/j.heliyon.2024.e23985,Heliyon,10.1016j.heliyon.2024.e23985,numerical simulation and performance optimization of a lead free inorganic perovskite solar cell using scaps 1d,22.66299746576628,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.56299746576628
Germanium-lead perovskite light-emitting diodes,2021,10.1038/s41467-021-24616-5,https://openalex.org/W3182050749,97,True,https://www.nature.com/articles/s41467-021-24616-5.pdf,https://doi.org/10.1038/s41467-021-24616-5,Nature Communications,10.1038s41467-021-24616-5,germanium lead perovskite light emitting diodes,22.92483739335286,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.52483739335286
Superoxide radical derived metal-free spiro-OMeTAD for highly stable perovskite solar cells,2024,10.1038/s41467-024-52199-4,https://openalex.org/W4402430669,91,True,https://www.nature.com/articles/s41467-024-52199-4.pdf,https://doi.org/10.1038/s41467-024-52199-4,Nature Communications,10.1038s41467-024-52199-4,superoxide radical derived metal free spiro ometad for highly stable perovskite solar cells,22.608942885245202,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.5089428852452
Recent Progress of All‐Bromide Inorganic Perovskite Solar Cells,2019,10.1002/ente.201900961,https://openalex.org/W2978746229,100,True,,https://doi.org/10.1002/ente.201900961,Energy Technology,10.1002ente.201900961,recent progress of all bromide inorganic perovskite solar cells,23.075602584206298,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.475602584206296
Carbon‐based perovskite solar cells: From single‐junction to modules,2019,10.1002/cey2.11,https://openalex.org/W2977343604,100,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.11,https://doi.org/10.1002/cey2.11,Carbon Energy,10.1002cey2.11,carbon based perovskite solar cells from single junction to modules,23.075602584206298,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.475602584206296
Effects of local compositional heterogeneity in mixed halide perovskites on blue electroluminescence,2024,10.1016/j.matt.2023.12.019,https://openalex.org/W4390813559,90,True,,https://doi.org/10.1016/j.matt.2023.12.019,Matter,10.1016j.matt.2023.12.019,effects of local compositional heterogeneity in mixed halide perovskites on blue electroluminescence,22.55429753258425,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.45429753258425
Recent Advances and Opportunities of Lead-Free Perovskite Nanocrystal for Optoelectronic Application,2021,10.34133/2021/5198145,https://openalex.org/W3128825065,95,True,https://downloads.spj.sciencemag.org/energymatadv/2021/5198145.pdf,https://doi.org/10.34133/2021/5198145,Energy Material Advances,10.3413320215198145,recent advances and opportunities of lead free perovskite nanocrystal for optoelectronic application,22.82174095733918,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.421740957339182
Establishing charge-transfer excitons in 2D perovskite heterostructures,2020,10.1038/s41467-020-16415-1,https://openalex.org/W3031081487,96,True,https://www.nature.com/articles/s41467-020-16415-1.pdf,https://doi.org/10.1038/s41467-020-16415-1,Nature Communications,10.1038s41467-020-16415-1,establishing charge transfer excitons in 2d perovskite heterostructures,22.873554892516914,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.373554892516914
Perspectives for sustainability analysis of scalable perovskite photovoltaics,2024,10.1039/d4ee03956d,https://openalex.org/W4403689568,59,True,https://pubs.rsc.org/en/content/articlepdf/2025/ee/d4ee03956d,https://doi.org/10.1039/d4ee03956d,Energy & Environmental Science,10.1039d4ee03956d,perspectives for sustainability analysis of scalable perovskite photovoltaics,20.471722811110503,0.9,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,23.3717228111105
Chalcogenide perovskites for photovoltaics: current status and prospects,2021,10.1088/2515-7655/abf41c,https://openalex.org/W3148431296,94,True,https://iopscience.iop.org/article/10.1088/2515-7655/abf41c/pdf,https://doi.org/10.1088/2515-7655/abf41c,Journal of Physics Energy,10.10882515-7655abf41c,chalcogenide perovskites for photovoltaics current status and prospects,22.769384458002705,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.369384458002706
A Highly integrated flexible photo-rechargeable system based on stable ultrahigh-rate quasi-solid-state zinc-ion micro-batteries and perovskite solar cells,2022,10.1016/j.ensm.2022.06.043,https://openalex.org/W4283591306,91,True,https://www.sciencedirect.com/science/article/pii/S2405829722003580/pdf,https://doi.org/10.1016/j.ensm.2022.06.043,Energy storage materials,10.1016j.ensm.2022.06.043,a highly integrated flexible photo rechargeable system based on stable ultrahigh rate quasi solid state zinc ion micro batteries and perovskite solar cells,22.608942885245202,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.3089428852452
Screen‐Printing Technology for Scale Manufacturing of Perovskite Solar Cells,2023,10.1002/advs.202303992,https://openalex.org/W4385568577,89,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202303992,https://doi.org/10.1002/advs.202303992,Advanced Science,10.1002advs.202303992,screen printing technology for scale manufacturing of perovskite solar cells,22.499048351651325,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.299048351651326
A Universal Perovskite/C60 Interface Modification via Atomic Layer Deposited Aluminum Oxide for Perovskite Solar Cells and Perovskite–Silicon Tandems,2024,10.1002/adma.202311745,https://openalex.org/W4391432351,87,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202311745,https://doi.org/10.1002/adma.202311745,Advanced Materials,10.1002adma.202311745,a universal perovskite c60 interface modification via atomic layer deposited aluminum oxide for perovskite solar cells and perovskite silicon tandems,22.386684072391034,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.286684072391033
Thermodynamic Stabilization of Mixed-Halide Perovskites against Phase Segregation,2020,10.1016/j.xcrp.2020.100120,https://openalex.org/W3000091614,94,True,https://www.sciencedirect.com/science/article/pii/S2666386420301193/pdf,https://doi.org/10.1016/j.xcrp.2020.100120,Cell Reports Physical Science,10.1016j.xcrp.2020.100120,thermodynamic stabilization of mixed halide perovskites against phase segregation,22.769384458002705,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23.269384458002705
